index	CD_1	CD_2	CD_3	Ctrl_1	Ctrl_2	Ctrl_3
hp2067	68.7	74.4	104.5	82.7	96.9	87.5
hp2068	488.3	1434.7	2142.5	1438.2	1393.4	1873.4
hp2069	285	628.4	751.9	667	533	706.7
hp2070	1208.4	2792.6	3493.7	2965.7	2360.8	3313.5
hp2071	460.8	918.1	1038.8	787.9	906.3	1046.2
hp2072	659.6	1668.8	1673.4	1349.6	1436.4	1815.1
hp2073	266	449.7	365.2	356.6	391.6	431.7
hp2074	5557.4	5148.9	5485.9	4928	6194.9	5966.8
hp2075	818.2	1697.5	2415	2086	1506	2085.9
hp2076	222.5	785	871	661.5	670.6	848.7
hp2077	2081.1	5106.8	6048.5	4973.1	4394.1	5851.1
hp2078	4130.8	12117.1	15971.3	13201.1	11056.5	12810.6
hp2079	60	130.4	147.5	118.8	130.1	133.4
hp2080	4847.1	18089.3	22329.8	18219.3	16288.7	17612.5
hp2081	271.6	564.9	656.6	436.7	711.5	588.1
hp2082	318.9	592.7	662.2	527.7	591.1	643.1
hp2083	150.4	532.2	594.7	482.2	440.7	555.3
hp2084	688.5	1779.6	2131.6	1874.5	1377.8	2115.8
hp2085	4110.8	9991.7	12336.8	10968.9	8561.5	10841.4
hp2086	552	1353	1561.6	1416.1	1055.1	1546.8
hp2087	13.2	15.6	34.4	17.2	14.8	15.2
hp2088	5892.2	9056.3	6572.5	6127	9972.4	8230.2
hp2089	1112.3	2467.7	2943.2	2602.5	2184.7	2635.4
hp2090	364.4	994.4	1178.7	951.2	850	1126.3
hp2091	14	27.6	30.8	23.2	27.9	30.8
hp2092	692.2	2529.4	2602.5	2089.5	2000.9	2684.2
hp2093	217.3	365.2	410.8	316.1	400.2	389.2
hp2094	335.2	926.7	1194.9	1191.3	737.9	953.5
hp2095	1679.1	6089.4	6744.1	5626.2	4967.3	6179.4
hp2096	12	27.9	34.4	27.3	24.5	33.7
hp2097	11	15.2	28.9	21.5	19.8	20.3
hp2098	273.6	1155.5	1095.7	972.3	941.4	992
hp2099	1834.3	3592	4883.9	4373.7	3257	4122.6
hp2100	894.1	2721.3	3515.2	2418.1	2601.3	3227.7
hp2101	45.9	151.7	219.4	149.8	145.3	185
hp2102	5485.7	8601.7	10127.1	9649.9	7620.6	9582.9
hp2103	145.3	318	351.1	275.9	305.6	341.7
hp2104	13.7	40.7	42.1	43.2	31.5	36.9
hp2105	111.3	147.4	212.7	219.8	132.3	188.4
hp2106	160.2	239.5	169.3	199.4	257.7	173.9
hp2107	832.8	2173.1	2988.2	2206.4	1909.3	2845.4
hp2108	1388.5	3977.1	4371	3793.7	3332.6	4049.1
hp2109	609.3	1552.1	1690.2	1382.3	1387.1	1627.2
hp2110	98.6	308.8	331.3	251	266.5	338.1
hp2111	26.8	34.5	28.2	22.2	51.2	38.1
hp2112	887.4	1820	2019.2	1804.4	1589.5	1932.7
hp2113	159.9	284	347.8	295.8	262.1	329.5
hp2114	17.4	33.6	44.1	46.4	30.2	33.2
hp2115	280.2	745.3	920.8	735.7	652.6	847.3
hp2116	480.3	928	1276.9	1014.1	868.6	1170.5
hp2117	395.2	856.7	1115.7	873.8	844.4	964.6
hp2118	1120.3	2707.9	3621.8	1658.5	3551.8	4407.1
hp2119	865.6	2120.6	3196	2184.6	2052.8	2891.1
hp2120	44	131.3	134.7	109.6	125.8	119.5
hp2121	131.9	743.3	1041.1	538.5	719	981.9
hp2122	89.3	159.4	210	135.8	166.7	230.9
hp2123	1182.5	3507.7	5572.6	3990.8	3068	4858.2
hp2124	238.3	393.5	493.5	343.1	464.5	458.1
hp2125	14.8	48.6	52.8	43.6	39.2	51.2
hp2126	618.3	598.9	762.1	1180	495.6	809.3
hp2127	6164.6	10690.4	11664.1	6194.8	9687	8178.7
hp2128	181.4	365	462.6	407.3	320.1	419
hp2129	5425.4	10180.1	11872.7	12077.4	8292.4	10886.1
hp2130	388.8	805.9	907.3	690.5	784.1	905.1
hp2131	4556.7	16104.7	16639.1	14274.6	14135.8	14328.5
hp2132	13.2	27.2	24.8	22	20.8	32.1
hp2133	386.3	698.9	874.9	744.9	649.2	804.3
hp2134	889.8	1328	1501.8	1416.1	1151.8	1530.5
hp2135	105.9	215.1	291.5	230.7	209.2	252.9
hp2136	250.1	354.1	404.5	371.6	348	370.3
hp2137	749.3	1869.3	2162.6	1863.4	1575.3	2026.6
hp2138	2066.7	4898.5	6602.4	5417.1	4153.5	6082.5
hp2139	75.1	149.8	176.7	116.7	188.2	159.2
hp2140	122.7	169.7	201.9	176.8	165.3	194.1
hp2141	60	84.8	115.4	91.6	86.2	110
hp2142	1026.1	638.8	1041.2	835.9	690.5	846.1
hp2143	813.4	1709.4	2010.5	1643.8	1515.3	1983.2
hp2144	1000.3	2603.6	3478.5	2541.1	2438.5	3137.2
hp2145	260.5	735.4	839.9	591.8	707.9	815.7
hp2146	2021.9	956.6	1190.5	1182.8	978.9	1258.8
hp2147	32.7	50	53.6	40.2	57.4	54.3
hp2148	9.7	20.5	37.5	30.3	20.3	27
hp2149	12.4	22.1	31.3	19.9	27	28
hp2150	641.5	1673.2	1909.4	1263.2	1575.7	2114.9
hp2151	566.2	1540.2	1752.4	1346.7	1360.4	1720.9
hp2152	107.1	190.5	237.1	196.9	181.4	219
hp2153	98.4	247.3	268.7	251.4	185.6	272.1
hp2154	8.8	13.2	25.4	8.7	13.8	12.9
hp2155	1997	3133.4	3668	2195.1	2582	2777.9
hp2156	221.3	297.1	350.7	239.3	272.8	268.3
hp2157	98.2	238.9	275.9	235.7	203.6	259.3
hp2158	8.7	14.1	31.4	20	20.6	19.9
hp2159	73.1	228.6	245.7	156.5	226.3	261.1
hp2160	3186.7	2848.9	3447.9	2713.4	3775.6	3901.6
hp2161	70.3	196.7	253.9	159.2	192.3	256.8
hp2162	6274.4	7740.7	8267	6492.2	7552	6855.3
hp2163	35.2	77	81.4	65.2	74.2	78.8
hp2164	19.4	50.8	54	38.4	52.1	52.2
hp2165	363.9	815.3	937.2	762.1	709.2	935.5
hp2166	964.9	3325.8	5894.7	3384.2	3643.1	4478.7
hp2167	931.2	1795.3	2418	1920.5	1740	2133.2
hp2168	802.9	1233.1	1372.3	1157.5	1303.9	1251.6
hp2169	471.7	1014.7	1296.5	990.4	996.6	1156.6
hp2170	814.1	177.1	192.3	294.3	191.3	180.3
hp2171	18.3	24.3	34.5	20.3	37.9	32.2
hp2172	70.1	190.6	314.6	213.5	174.6	275.6
hp2173	29.9	52.5	70.7	59.5	48.3	64.6
hp2174	78	173	208.3	186.1	142.7	195
hp2175	6952.9	21190.6	20594.2	15748	18457.7	21848.6
hp2176	283.1	599	875.7	709.5	563.7	722.9
hp2177	194.8	383	498.4	387.6	373.4	449.7
hp2178	3047.6	9539	13160.9	9045.2	8983.9	11426.5
hp2179	73.3	128.8	142.7	104.5	127	158.5
hp2180	14.9	40.1	75.6	54.4	38.9	55
hp2181	2532.7	5087	6684.3	5443.4	4789	5889.9
hp2182	4939.4	19420.2	22800.2	15315.7	17013.4	22195.1
hp2183	38.1	100.7	97.3	69.6	98.5	104.7
hp2184	7.8	77.6	75.5	38.4	66	84
hp2185	810.2	4522.4	5107.4	3594.9	3540.6	4808
hp2186	2303.2	4539.2	4922.3	4310.9	4043.4	4772.8
hp2187	95.2	247.4	355	266.6	231.9	295.6
hp2188	520.4	824	864.4	645.8	1015.2	826.4
hp2189	14.4	27	33.7	28.9	29	25.9
hp2190	15.1	20.6	21.4	22.1	18.2	20.9
hp2191	234.1	366.6	395.8	349	342.7	394.5
hp2192	1335.2	3213.8	3788.3	3389.8	2688.1	3406.6
hp2193	340.8	789.6	1043.3	817.8	752.9	887.9
hp2194	421.6	2910.6	3954.1	2654	2272.9	3224.4
hp2195	1581.4	3257.3	3990.9	3483.4	2785.2	3727.8
hp2196	694.3	1115.3	1432.2	1021.1	1085.3	1596.1
hp2197	642.7	1555.4	1871.9	1400.7	1457.5	1766.4
hp2198	629.1	834.9	1024	608	745.7	863.1
hp2199	732.4	3224	3335.7	2178.5	2745.9	3581.4
hp2200	2360.6	5205	7565	5852.8	4681.7	6758.2
hp2201	820.7	1934.4	2277.5	1857.1	1793.5	2027.2
hp2202	1613.1	5965.7	6836.6	5392.1	4947.9	6119.7
hp2203	529.1	1224.6	1268.4	831.3	1351.5	1341.7
hp2204	769.3	550.5	641.4	412.3	694.7	664.2
hp2205	306.1	588.9	705	541.4	592.4	655.2
hp2206	3786.8	3432.1	4926	3993.9	3104.4	4023.6
hp2207	782.8	3109.9	4285.1	3019.8	2650	3653.4
hp2208	54.2	126.2	135.1	96.7	122.4	141.4
hp2209	94.3	261.6	455.5	300.3	282.7	328
hp2210	808	3142.9	4492.5	3344.1	2577.3	3723.5
hp2211	2719.2	6831.4	9128.8	7647.5	5829.4	7859.4
hp2212	63.8	179.2	273.6	183.9	169.5	236.3
hp2213	613.1	1935.1	2463.2	1850.8	1689.4	2178.3
hp2214	43.6	104.8	132	99.9	90.4	131.2
hp2215	2740.6	7428.4	9688.3	7571.3	6707.9	8275.3
hp2216	796.4	1254.5	1481.9	1255	1245.5	1364.7
hp2217	999.5	3038.5	3819.8	2968.2	2777.8	3170.6
hp2218	198.4	292.7	317.3	281.3	287.5	303
hp2219	1480.3	4125.5	5675.8	4582.6	3582.2	4701.4
hp2220	5912.6	11399.4	12444.1	11766.3	9201.4	12456.4
hp2221	1400.6	2576.5	3384.9	2583.5	2588.4	3055.8
hp2222	1428.1	2611.1	2803.1	2175.1	2538.8	2918
hp2223	923.5	2114.9	3428.2	2673.6	2010	2655.4
hp2224	805.6	2250.5	2911.3	2124.7	2041.4	2633.8
hp2225	41159.5	25613.3	32280.3	27695.9	28146.1	33075.8
hp2226	52.3	163.3	175.6	106.7	162.7	192.5
hp2227	57587.1	22762.4	25109.8	26470.5	23921.5	29141.3
hp2228	144.4	401.6	489.9	361.6	383.5	429.7
hp2229	1107.8	1438.7	2081.5	1804.8	1429.6	1869.6
hp2230	720.8	2379.9	3222.7	2388.1	2057.8	2758.1
hp2231	863.1	1906	2398.6	1469.8	2208	2289.1
hp2232	30.5	27.3	33.3	28.2	32.3	35.9
hp2233	12360.3	41811.9	50284.2	35101.4	36948.9	47569.3
hp2234	3183.7	5949.5	7476.3	6271.9	5253.1	7154.8
hp2235	253.6	722.9	967.5	657.6	680.4	881.6
hp2236	850.5	2127.9	2424.6	2025.7	1850.1	2230.9
hp2237	40.5	40.4	33.2	31	41.2	35.1
hp2238	111.2	484.3	501.2	402.1	372	475.8
hp2239	106	275.9	407.9	279.2	270.8	345.4
hp2240	122.6	321.2	344	299.8	267.9	323.3
hp2241	123	245.4	334	242.1	276.3	268
hp2242	3	7.9	12.5	5.4	10.9	12.1
hp2243	174.9	372.6	463.4	306.5	399.2	445.4
hp2244	390.3	871.2	740.9	621.7	773.3	856.4
hp2245	651.1	1127.1	1243.1	1095	1006.3	1231.2
hp2246	78.7	169.2	225.2	155.7	177	201.1
hp2247	431.4	716.5	852.2	725	713.5	757.1
hp2248	230.3	821.3	1144.3	794.6	726.4	971
hp2249	25.4	67.5	88.9	58.3	67.2	82
hp2250	1155.1	472.2	493	641.1	802.6	934.1
hp2251	3622.7	4200.7	4556.8	3094.5	3837.9	4592.1
hp2252	565.1	673.2	775	662.3	698.4	767.5
hp2253	1005.7	1538.3	1983.5	1107	1240.1	1498.1
hp2254	48.4	63.5	74.3	66.4	66	66.4
hp2255	367.9	1427.2	1103.1	947.2	1154.8	1186.7
hp2256	267.4	277.6	372.6	914.1	223.6	310.5
hp2257	104	229.1	214	166	224.8	226.5
hp2258	149.2	279.5	365.9	291.6	265	331.8
hp2259	4112	10072.7	13622.8	11977	8569.5	11129.8
hp2260	10809.2	9166.7	9209.9	7721.6	9074	10697.3
hp2261	125.1	296.5	386.7	277.2	295.6	339
